Edad,Zona,Estado Civil,Provincia,Fecha Infracción,Canton,Hora Infraccion,Circuito,Nacionalidad,tipo_muert_matriz,_id,Distrito,Sexo,lat,lon
31,ZONA 5,SOLTERO,LOS_RIOS,2014-03-25T00:00:00,VALENCIA,2015-12-02T11:30:00,LA NUEVA UNION,ECUADOR,Asesinatos,407,BUENA FE,MASCULINO,-0.883667716,-79.5486315849
null,ZONA 6,NO DETERMINADO,AZUAY,2014-04-18T00:00:00,CAMILO_PONCE_ENRIQUEZ,2015-12-02T06:30:00,CAMILO PONCE ENRIQUEZ,ECUADOR,Asesinatos,408,PONCE ENRIQUEZ,MASCULINO,-3.0527173716,-79.6573455404
34,ZONA 5,SOLTERO,LOS_RIOS,2014-04-27T00:00:00,SAN_JACINTO_DE_BUENA_FE,2015-12-02T15:00:00,BUENA FE ESTE,ECUADOR,Homicidios,409,BUENA FE,MASCULINO,-0.8794475871,-79.4230673953
22,ZONA 9,SOLTERO,PICHINCHA,2014-01-01T00:00:00,QUITO,2015-12-02T03:30:00,GUAMANI,ECUADOR,Homicidios,410,QUITUMBE,MASCULINO,-0.1209295868,-78.4982344812
22,ZONA 8,SOLTERO,GUAYAS,2014-04-24T00:00:00,GUAYAQUIL,2015-12-02T15:40:00,VICTORIA,ECUADOR,Asesinatos,411,9 DE OCTUBRE,MASCULINO,-2.1189423181,-79.6949505832
74,ZONA 8,CASADO,GUAYAS,2014-03-29T00:00:00,GUAYAQUIL,2015-12-02T09:00:00,MONTE BELLO,CHILE,Asesinatos,412,PASCUALES,MASCULINO,-2.0648981133,-79.8638988383
35,ZONA 9,SOLTERO,PICHINCHA,2014-01-04T00:00:00,QUITO,2015-12-02T22:45:00,ECUATORIANA,ECUADOR,Homicidios,413,QUITUMBE,MASCULINO,-0.1315908688,-78.5035792978
36,ZONA 8,SOLTERO,GUAYAS,2014-04-24T00:00:00,GUAYAQUIL,2015-12-02T12:00:00,CHILE,ECUADOR,Asesinatos,414,9 DE OCTUBRE,MASCULINO,-2.1181753668,-79.4862184845
31,ZONA 8,SOLTERO,GUAYAS,2014-03-13T00:00:00,GUAYAQUIL,2015-12-02T20:00:00,ESTEROS,ECUADOR,Asesinatos,415,ESTEROS,MASCULINO,-2.6447883208,-80.2810452714
28,ZONA 8,SOLTERO,GUAYAS,2014-03-31T00:00:00,GUAYAQUIL,2015-12-02T22:30:00,GUASMO,ECUADOR,Sicariatos,416,SUR,MASCULINO,0.3915669589,-78.2517649112
33,ZONA 8,SOLTERO,GUAYAS,2014-01-08T00:00:00,DURAN,2015-12-02T01:30:00,ARBOLITO,ECUADOR,Homicidios,417,DURAN,MASCULINO,-2.1611030614,-79.8333600545
42,ZONA 4,UNION LIBRE,MANABI,2014-09-02T00:00:00,PORTOVIEJO,2015-12-02T01:15:00,EL GUABITO,ECUADOR,Asesinatos,420,PORTOVIEJO,MASCULINO,-0.840604143,-79.6998927199
33,ZONA 5,SOLTERO,GUAYAS,2014-01-31T00:00:00,SALITRE,2015-12-02T22:00:00,JUNQUILLAL,ECUADOR,Homicidios,421,SALITRE,FEMENINO,-1.8360875498,-79.824004117
18,ZONA 8,SOLTERO,GUAYAS,2014-02-04T00:00:00,GUAYAQUIL,2015-12-02T13:30:00,7 LAGOS,ECUADOR,Asesinatos,422,SUR,MASCULINO,0.3875725261,-78.1394493587
47,ZONA 6,DIVORCIADO,AZUAY,2014-04-17T00:00:00,CUENCA,2015-12-02T21:00:00,VERDE LOMA,ECUADOR,Asesinatos,423,CUENCA NORTE,MASCULINO,-2.8718255857,-78.8894546268
26,ZONA 5,SOLTERO,GUAYAS,2014-01-22T00:00:00,BALAO,2015-12-02T14:00:00,SAN CARLOS,ECUADOR,Asesinatos,424,NARANJAL BALAO,MASCULINO,-1.9691150849,-79.9724572118
32,ZONA 8,CASADO,GUAYAS,2014-04-27T00:00:00,GUAYAQUIL,2015-12-02T20:00:00,FLOR DE BASTION,ECUADOR,Asesinatos,425,NUEVA PROSPERINA,FEMENINO,-2.13177185,-79.9898233267
40,ZONA 7,SOLTERO,EL_ORO,2014-01-01T00:00:00,SANTA_ROSA,2015-12-02T17:00:00,TORATA,ECUADOR,Asesinatos,426,SANTA ROSA,FEMENINO,-3.4585611252,-80.0693130192
44,ZONA 3,DIVORCIADO,COTOPAXI,2014-02-21T00:00:00,LATACUNGA,2015-12-02T18:45:00,SAN CARLOS,ECUADOR,Asesinatos,427,LATACUNGA,MASCULINO,-0.7531637892,-78.5023184647
40,ZONA 9,SOLTERO,PICHINCHA,2014-03-29T00:00:00,QUITO,2015-12-02T00:00:00,COCHAPAMBA,ECUADOR,Homicidios,428,EUGENIO ESPEJO,MASCULINO,-0.1731228784,-78.5215366068
35,ZONA 5,SOLTERO,LOS_RIOS,2014-02-02T00:00:00,QUINSALOMA,2015-12-02T04:30:00,QUINSALOMA,ECUADOR,Asesinatos,429,VENTANAS,MASCULINO,-1.4416117247,-79.3873834038
29,ZONA 9,SOLTERO,PICHINCHA,2014-01-17T00:00:00,QUITO,2015-12-02T11:30:00,MONJAS COLLACOTO,ECUADOR,Homicidios,430,MANUELA SAENZ,MASCULINO,-0.1754994758,-78.4255413383
40,ZONA 5,SOLTERO,GUAYAS,2014-01-23T00:00:00,NARANJAL,2015-12-02T15:30:00,NARANJAL SUR,ECUADOR,Asesinatos,431,NARANJAL BALAO,MASCULINO,-1.9583734275,-79.9110280212
47,ZONA 5,SOLTERO,BOLIVAR,2014-03-15T00:00:00,SAN_MIGUEL_DE_SALCEDO,2015-12-02T10:00:00,BALSAPAMBA,ECUADOR,Asesinatos,432,SAN MIGUEL,MASCULINO,-1.7095232065,-79.0881348039
33,ZONA 8,SOLTERO,GUAYAS,2014-04-27T00:00:00,GUAYAQUIL,2015-12-02T20:00:00,FLOR DE BASTION,ECUADOR,Asesinatos,433,NUEVA PROSPERINA,MASCULINO,-2.1239643215,-79.8952023823
34,ZONA 5,SOLTERO,GUAYAS,2014-02-03T00:00:00,BALZAR,2015-12-02T20:30:00,BALZAR CENTRO,ECUADOR,Homicidios,434,BALZAR,MASCULINO,-1.3765666993,-79.8276464265
50,ZONA 4,SOLTERO,MANABI,2014-01-30T00:00:00,EL_CARMEN,2015-12-02T05:20:00,EL CARMEN,ECUADOR,Asesinatos,435,EL CARMEN,MASCULINO,-0.2693106734,-79.4837947792
59,ZONA 9,CASADO,PICHINCHA,2014-04-28T00:00:00,QUITO,2015-12-02T09:30:00,IÑAQUITO,ECUADOR,Homicidios,436,EUGENIO ESPEJO,FEMENINO,-0.1731638927,-78.4629602671
35,ZONA 5,SOLTERO,LOS_RIOS,2014-01-16T00:00:00,VALENCIA,2015-12-02T14:20:00,VALENCIA,ECUADOR,Homicidios,437,BUENA FE,MASCULINO,-0.8907896535,-79.3910195744
30,ZONA 8,SOLTERO,GUAYAS,2014-07-04T00:00:00,GUAYAQUIL,2015-12-02T23:00:00,FLOR DE BASTION,ECUADOR,Asesinatos,438,NUEVA PROSPERINA,MASCULINO,-2.1179596396,-80.1451935272
73,ZONA 9,VIUDO,PICHINCHA,2014-01-18T00:00:00,QUITO,2015-12-02T02:30:00,ARGELIA,ECUADOR,Homicidios,439,ELOY ALFARO,FEMENINO,-0.1952203255,-78.4832598786
37,ZONA 1,SOLTERO,IMBABURA,2014-04-20T00:00:00,IBARRA,2015-12-02T12:00:00,AMAZONAS,ECUADOR,Asesinatos,440,CIUDAD BLANCA,FEMENINO,0.3477738777,-78.0743230625
25,ZONA 7,SOLTERO,EL_ORO,2014-04-17T00:00:00,PASAJE,2015-12-02T00:00:00,LAS PRADERAS,ECUADOR,Asesinatos,441,PASAJE,FEMENINO,-3.3258179687,-79.7538760222
20,ZONA 5,SOLTERO,GUAYAS,2014-03-03T00:00:00,SALITRE,2015-12-02T12:00:00,SALITRE SAUCES,ECUADOR,Asesinatos,442,SALITRE,MASCULINO,-1.8324244314,-79.8353254172
51,ZONA 5,SOLTERO,LOS_RIOS,2014-01-01T00:00:00,QUEVEDO,2015-12-02T16:00:00,LA ESPERANZA,ECUADOR,Asesinatos,443,QUEVEDO,MASCULINO,-1.0150783209,-79.5214671152
33,ZONA 5,SOLTERO,GUAYAS,2014-03-13T00:00:00,SAN_JACINTO_DE_YAGUACHI,2015-12-02T12:30:00,VIRGEN DE FATIMA,ECUADOR,Asesinatos,444,YAGUACHI,MASCULINO,-2.0890765434,-79.7177017373
32,ZONA 8,SOLTERO,GUAYAS,2014-10-04T00:00:00,GUAYAQUIL,2015-12-02T18:30:00,GUASMO,ECUADOR,Asesinatos,445,SUR,MASCULINO,0.385065019,-78.1856392862
34,ZONA 9,SOLTERO,PICHINCHA,2014-05-02T00:00:00,QUITO,2015-12-02T11:45:00,AMAGUAÑA CENTRO,ECUADOR,Homicidios,446,LOS CHILLOS,MASCULINO,-0.2498106974,-78.5074224385
29,ZONA 5,CASADO,LOS_RIOS,2014-03-21T00:00:00,PUEBLO_VIEJO,2015-12-02T20:00:00,PUEBLO VIEJO,ECUADOR,Asesinatos,447,PUEBLOVIEJO,MASCULINO,-1.5612105419,-79.451331317
48,ZONA 1,SOLTERO,ESMERALDAS,2014-01-17T00:00:00,ESMERALDAS,2015-12-02T08:00:00,SAN MATEO,ECUADOR,Asesinatos,448,ESMERALDAS,MASCULINO,0.9521144914,-79.7616213267
48,ZONA 5,SOLTERO,GUAYAS,2014-07-03T00:00:00,MILAGRO,2015-12-02T10:00:00,ALMEIDA,ECUADOR,Asesinatos,449,MILAGRO,MASCULINO,-2.1313358761,-79.6003757612
14,ZONA 7,SOLTERO,EL_ORO,2014-06-05T00:00:00,EL_GUABO,2015-12-02T23:00:00,LA IBERIA,ECUADOR,Homicidios,450,PASAJE,FEMENINO,-3.3251122434,-79.859432406
20,ZONA 5,SOLTERO,LOS_RIOS,2014-07-02T00:00:00,MOCACHE,2015-12-02T00:00:00,MOCACHE,ECUADOR,Asesinatos,451,QUEVEDO,MASCULINO,-1.0330576038,-79.4522856959
57,ZONA 9,CASADO,PICHINCHA,2014-03-26T00:00:00,QUITO,2015-12-02T15:30:00,IÑAQUITO,ECUADOR,Homicidios,452,EUGENIO ESPEJO,MASCULINO,-0.1730710087,-78.3411308789
46,ZONA 5,SOLTERO,LOS_RIOS,2014-03-21T00:00:00,PUEBLO_VIEJO,2015-12-02T20:00:00,PUEBLO VIEJO,ECUADOR,Asesinatos,453,PUEBLOVIEJO,MASCULINO,-1.5574920988,-79.5216881842
38,ZONA 7,CASADO,LOJA,2014-04-19T00:00:00,MACARA,2015-12-02T19:00:00,MACARA,ECUADOR,Asesinatos,454,MACARA,MASCULINO,-4.3778490643,-79.8885234598
63,ZONA 9,CASADO,PICHINCHA,2014-05-02T00:00:00,QUITO,2015-12-02T11:45:00,AMAGUAÑA CENTRO,ECUADOR,Homicidios,455,LOS CHILLOS,MASCULINO,-0.2519436242,-78.4686352203
18,ZONA 5,SOLTERO,LOS_RIOS,2014-01-27T00:00:00,BABAHOYO,2015-12-02T05:40:00,UNIVERSIDAD,ECUADOR,Asesinatos,456,BABAHOYO,MASCULINO,-1.7885509058,-79.5828170123
18,ZONA 7,SOLTERO,EL_ORO,2014-04-01T00:00:00,ARENILLAS,2015-12-02T14:00:00,LA LIBERTAD,ECUADOR,Asesinatos,457,HUAQUILLAS,MASCULINO,-3.4723777811,-80.2960292228
38,ZONA 9,SOLTERO,PICHINCHA,2014-04-25T00:00:00,QUITO,2015-12-02T23:00:00,PANECILLO,ECUADOR,Homicidios,458,MANUELA SAENZ,MASCULINO,-0.1608296247,-78.3414182821
23,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-04-21T00:00:00,LA_CONCORDIA,2015-12-02T23:30:00,MONTE REY,ECUADOR,Asesinatos,459,LA CONCORDIA,FEMENINO,-0.2464659148,-79.2139962486
77,ZONA 5,VIUDO,GUAYAS,2014-03-13T00:00:00,ISIDRO_AYORA,2015-12-02T20:30:00,ISIDRO AYORA,ECUADOR,Asesinatos,460,PEDRO CARBO,MASCULINO,-1.811353042,-80.2900189862
52,ZONA 6,CASADO,CANAR,2014-11-04T00:00:00,LA_TRONCAL,2015-12-02T21:30:00,TRONCAL CENTRO,ECUADOR,Asesinatos,461,LA TRONCAL,MASCULINO,-2.4217788704,-79.3561036827
19,ZONA 3,NO DETERMINADO,COTOPAXI,2014-02-14T00:00:00,SAN_MIGUEL_DE_SALCEDO,2015-12-02T02:00:00,SALCEDO,ECUADOR,Homicidios,462,SALCEDO,MASCULINO,-1.0370143518,-78.6211617905
58,ZONA 1,CASADO,ESMERALDAS,2014-04-30T00:00:00,ESMERALDAS,2015-12-02T17:15:00,CENTRO,ECUADOR,Asesinatos,463,ESMERALDAS,MASCULINO,0.9592861063,-79.6219210666
26,ZONA 5,SOLTERO,LOS_RIOS,2014-02-25T00:00:00,VINCES,2015-12-02T18:00:00,VINCES SUR,ECUADOR,Asesinatos,464,VINCES,MASCULINO,-1.5471522324,-79.6587069278
22,ZONA 5,SOLTERO,GUAYAS,2014-02-25T00:00:00,PEDRO_CARBO,2015-12-02T00:00:00,PEDRO CARBO,ECUADOR,Homicidios,465,PEDRO CARBO,MASCULINO,-1.8248935457,-80.2600546978
29,ZONA 8,SOLTERO,GUAYAS,2014-03-13T00:00:00,GUAYAQUIL,2015-12-02T20:00:00,ESTEROS,ECUADOR,Asesinatos,466,ESTEROS,MASCULINO,-2.6410619353,-80.3555447332
17,ZONA 6,SOLTERO,CANAR,2014-04-19T00:00:00,BIBLIAN,2015-12-02T21:00:00,BIBLIAN,ECUADOR,Homicidios,467,AZOGUES,MASCULINO,-2.7442845088,-78.777560347
40,ZONA 5,CASADO,LOS_RIOS,2014-02-02T00:00:00,VENTANAS,2015-12-02T18:00:00,VENTANAS SUR,ECUADOR,Asesinatos,468,VENTANAS,MASCULINO,-1.4358057694,-79.5595647078
8,ZONA 5,SOLTERO,GUAYAS,2014-04-21T00:00:00,EL_TRIUNFO,2015-12-02T20:00:00,EL TRIUNFO ESTE,ECUADOR,Homicidios,469,EL TRIUNFO BUCAY,MASCULINO,-1.96181499,-79.954718514
29,ZONA 5,SOLTERO,GUAYAS,2014-04-04T00:00:00,PEDRO_CARBO,2015-12-02T12:00:00,PEDRO CARBO,ECUADOR,Asesinatos,470,PEDRO CARBO,MASCULINO,-1.8238224488,-80.2885778455
20,ZONA 1,SOLTERO,CARCHI,2014-04-27T00:00:00,SAN_PEDRO_DE_HUACA,2015-12-02T15:00:00,SAN PEDRO DE HUACA,ECUADOR,Asesinatos,471,TULCAN,MASCULINO,0.8139966008,-77.6607932422
44,ZONA 8,SOLTERO,GUAYAS,2014-03-13T00:00:00,GUAYAQUIL,2015-12-02T20:00:00,ESTEROS,ECUADOR,Asesinatos,472,ESTEROS,MASCULINO,-2.6480811029,-80.3674212109
10,ZONA 1,SOLTERO,ESMERALDAS,2014-09-03T00:00:00,QUININDE,2015-12-02T12:00:00,QUININDE,ECUADOR,Homicidios,473,QUININDE,FEMENINO,0.3283063651,-79.4244478895
32,ZONA 5,SOLTERO,GUAYAS,2014-04-04T00:00:00,PEDRO_CARBO,2015-12-02T12:00:00,PEDRO CARBO,ECUADOR,Asesinatos,474,PEDRO CARBO,MASCULINO,-1.8277758859,-80.190359436
25,ZONA 5,UNION LIBRE,LOS_RIOS,2014-03-18T00:00:00,QUEVEDO,2015-12-02T19:10:00,DIVINO NIÑO,ECUADOR,Asesinatos,475,QUEVEDO,MASCULINO,-1.0140229308,-79.4611484583
50,ZONA 5,CASADO,LOS_RIOS,2014-03-31T00:00:00,SAN_JACINTO_DE_BUENA_FE,2015-12-02T10:00:00,FUMISA,ECUADOR,Asesinatos,476,BUENA FE,MASCULINO,-0.8897042047,-79.5766679979
19,ZONA 5,SOLTERO,GUAYAS,2014-08-04T00:00:00,PALESTINA,2015-12-02T22:00:00,PALESTINA,ECUADOR,Asesinatos,477,BALZAR,MASCULINO,-1.3614169324,-79.9092417611
31,ZONA 3,SOLTERO,CHIMBORAZO,2014-02-22T00:00:00,ALAUSI,2015-12-02T01:00:00,TIXAN,ECUADOR,Asesinatos,478,ALAUSI,FEMENINO,-2.1984387415,-78.8603059148
53,ZONA 5,SOLTERO,GUAYAS,2014-01-20T00:00:00,NARANJAL,2015-12-02T05:30:00,NARANJAL SUR,ECUADOR,Asesinatos,479,NARANJAL BALAO,MASCULINO,-1.9619290693,-79.8832934762
31,ZONA 5,CASADO,LOS_RIOS,2014-03-21T00:00:00,PUEBLO_VIEJO,2015-12-02T07:15:00,PUEBLO VIEJO,ECUADOR,Asesinatos,480,PUEBLOVIEJO,MASCULINO,-1.5648273491,-79.5508768261
26,ZONA 1,SOLTERO,ESMERALDAS,2014-12-04T00:00:00,MUISNE,2015-12-02T21:00:00,CHAMANGA,ECUADOR,Asesinatos,481,ATACAMES,MASCULINO,0.8897377186,-79.946574997
48,ZONA 5,SOLTERO,GUAYAS,2014-09-03T00:00:00,EL_EMPALME,2015-12-02T21:30:00,EMPALME CENTRO,ECUADOR,Asesinatos,482,EL EMPALME,MASCULINO,-1.066672938,-79.6673206973
18,ZONA 5,SOLTERO,GUAYAS,2014-12-04T00:00:00,NARANJAL,2015-12-02T21:15:00,NARANJAL SUR,ECUADOR,Asesinatos,483,NARANJAL BALAO,MASCULINO,-1.9613278598,-79.8915677105
51,ZONA 5,SOLTERO,GUAYAS,2014-08-03T00:00:00,EL_TRIUNFO,2015-12-02T19:30:00,EL TRIUNFO ESTE,ECUADOR,Asesinatos,484,EL TRIUNFO BUCAY,FEMENINO,-1.9813948541,-79.7863383273
28,ZONA 9,SOLTERO,PICHINCHA,2014-07-02T00:00:00,QUITO,2015-12-02T13:45:00,SAN JUAN DE CALDERON,ECUADOR,Homicidios,485,CALDERON,MASCULINO,-0.0891579926,-78.3522723032
27,ZONA 8,SOLTERO,GUAYAS,2014-02-15T00:00:00,GUAYAQUIL,2015-12-02T23:00:00,LOS CEIBOS,ECUADOR,Asesinatos,486,CEIBOS,MASCULINO,-2.1301845205,-79.669357387
39,ZONA 5,DIVORCIADO,LOS_RIOS,2014-01-14T00:00:00,SAN_JACINTO_DE_BUENA_FE,2015-12-02T15:00:00,PATRICIA PILAR,ECUADOR,Asesinatos,487,BUENA FE,FEMENINO,-0.8853522596,-79.398106873
53,ZONA 3,SOLTERO,COTOPAXI,2014-02-21T00:00:00,LA_MANA,2015-12-02T08:00:00,LA MANA SUR,ECUADOR,Homicidios,488,LA MANA,MASCULINO,-0.9474541544,-79.2448021626
42,ZONA 5,SOLTERO,GUAYAS,2014-04-24T00:00:00,SALITRE,2015-12-02T22:00:00,VERNAZA,ECUADOR,Asesinatos,489,SALITRE,MASCULINO,-1.8250143023,-79.8454519075
20,ZONA 5,SOLTERO,LOS_RIOS,2014-01-26T00:00:00,VALENCIA,2015-12-02T00:00:00,LA NUEVA UNION,ECUADOR,Asesinatos,490,BUENA FE,MASCULINO,-0.8795750472,-79.5807124753
57,ZONA 5,SOLTERO,LOS_RIOS,2014-07-03T00:00:00,BABAHOYO,2015-12-02T08:22:00,MATA DE CACAO,ECUADOR,Asesinatos,491,BABAHOYO,MASCULINO,-1.8211908559,-79.5972882983
26,ZONA 9,SOLTERO,PICHINCHA,2014-07-02T00:00:00,QUITO,2015-12-02T00:30:00,PONCIANO,ECUADOR,Homicidios,492,LA DELICIA,MASCULINO,0.1360305081,-78.8384318146
39,ZONA 5,SOLTERO,LOS_RIOS,2014-02-02T00:00:00,PALENQUE,2015-12-02T05:15:00,PALENQUE,ECUADOR,Asesinatos,493,VINCES,MASCULINO,-1.561966199,-79.6590542731
56,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-03-29T00:00:00,SANTO_DOMINGO,2015-12-02T02:15:00,EL PROLETARIADO,ECUADOR,Homicidios,494,SANTO DOMINGO OESTE,MASCULINO,-0.2401441485,-79.1648347198
40,ZONA 1,CASADO,ESMERALDAS,2014-01-19T00:00:00,SAN_LORENZO,2015-12-02T22:45:00,FRONTERA,ECUADOR,Asesinatos,495,SAN LORENZO,MASCULINO,1.2888978427,-78.8387410014
37,ZONA 5,CASADO,GUAYAS,2014-02-03T00:00:00,BALZAR,2015-12-02T20:30:00,BALZAR CENTRO,ECUADOR,Homicidios,496,BALZAR,MASCULINO,-1.3683896809,-79.993017075
42,ZONA 9,SOLTERO,PICHINCHA,2014-02-25T00:00:00,QUITO,2015-12-02T13:40:00,MAGDALENA,ECUADOR,Homicidios,497,ELOY ALFARO,MASCULINO,-0.2212022185,-78.3678849586
28,ZONA 5,SOLTERO,GUAYAS,2014-03-20T00:00:00,PEDRO_CARBO,2015-12-02T23:45:00,PEDRO CARBO,ECUADOR,Asesinatos,498,PEDRO CARBO,MASCULINO,-1.8141087492,-80.1916514216
36,ZONA 5,SOLTERO,LOS_RIOS,2014-02-03T00:00:00,BABAHOYO,2015-12-02T18:00:00,MATA DE CACAO,ECUADOR,Homicidios,499,BABAHOYO,MASCULINO,-1.7945642351,-79.4911017964
35,ZONA 9,SOLTERO,PICHINCHA,2014-09-04T00:00:00,QUITO,2015-12-02T20:30:00,CALDERON,COLOMBIA,Asesinatos,500,CALDERON,MASCULINO,-0.0869970115,-78.3546596693
54,ZONA 5,SOLTERO,LOS_RIOS,2014-12-04T00:00:00,VINCES,2015-12-02T23:50:00,VINCES SUR,ECUADOR,Asesinatos,501,VINCES,MASCULINO,-1.5480678863,-79.6681070217
37,ZONA 6,DIVORCIADO,CANAR,2014-02-15T00:00:00,LA_TRONCAL,2015-12-02T03:20:00,TRONCAL NORTE,ECUADOR,Homicidios,502,LA TRONCAL,MASCULINO,-2.4212483265,-79.2507863063
49,ZONA 1,CASADO,ESMERALDAS,2014-01-19T00:00:00,SAN_LORENZO,2015-12-02T22:45:00,FRONTERA,ECUADOR,Asesinatos,503,SAN LORENZO,MASCULINO,1.29395239,-78.7989142236
41,ZONA 1,SOLTERO,ESMERALDAS,2014-01-14T00:00:00,MUISNE,2015-12-02T03:00:00,GALERAS,ECUADOR,Asesinatos,504,ATACAMES,FEMENINO,0.8894626215,-79.9393115411
38,ZONA 4,CASADO,MANABI,2014-01-28T00:00:00,MANTA,2015-12-02T18:10:00,LA PRADERA,ECUADOR,Asesinatos,505,MANTA,FEMENINO,-0.9763460379,-80.6217968856
32,ZONA 5,SOLTERO,LOS_RIOS,2014-02-23T00:00:00,SAN_JACINTO_DE_BUENA_FE,2015-12-02T21:30:00,PATRICIA PILAR,ECUADOR,Asesinatos,506,BUENA FE,MASCULINO,-0.8872670682,-79.5253893118
33,ZONA 1,SOLTERO,ESMERALDAS,2014-01-15T00:00:00,SAN_LORENZO,2015-12-02T21:00:00,FRONTERA,ECUADOR,Asesinatos,507,SAN LORENZO,MASCULINO,1.2938418736,-78.79750374
45,ZONA 7,SOLTERO,EL_ORO,2014-02-15T00:00:00,MACHALA,2015-12-02T09:00:00,9 DE MAYO,ECUADOR,Homicidios,508,MACHALA,MASCULINO,-3.2621425294,-79.9508531772
54,ZONA 7,CASADO,LOJA,2014-04-24T00:00:00,LOJA,2015-12-02T18:30:00,CHONTACRUZ,ECUADOR,Asesinatos,509,LOJA,MASCULINO,-4.0127085421,-79.2147335539
27,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-04-18T00:00:00,SANTO_DOMINGO,2015-12-02T21:00:00,CENTRO,ECUADOR,Homicidios,510,SANTO DOMINGO ESTE,MASCULINO,-0.2402782607,-79.1819505543
37,ZONA 5,SOLTERO,GUAYAS,2014-11-03T00:00:00,SAN_JACINTO_DE_YAGUACHI,2015-12-02T05:00:00,VIRGEN DE FATIMA,ECUADOR,Homicidios,511,YAGUACHI,MASCULINO,-2.0981463647,-79.6861742887
47,ZONA 1,CASADO,ESMERALDAS,2014-01-19T00:00:00,SAN_LORENZO,2015-12-02T22:45:00,FRONTERA,ECUADOR,Asesinatos,512,SAN LORENZO,MASCULINO,1.2927688829,-78.7679761833
29,ZONA 3,SOLTERO,COTOPAXI,2014-02-14T00:00:00,SIGCHOS,2015-12-02T02:00:00,SIGCHOS,ECUADOR,Asesinatos,513,SIGCHOS,MASCULINO,-0.6810602946,-78.8521458781
45,ZONA 9,CASADO,PICHINCHA,2014-02-28T00:00:00,QUITO,2015-12-02T19:00:00,MENA,ECUADOR,Homicidios,514,ELOY ALFARO,MASCULINO,-0.2059824093,-78.3794821618
41,ZONA 5,SOLTERO,LOS_RIOS,2014-12-03T00:00:00,VENTANAS,2015-12-02T21:00:00,VENTANAS NORTE,ECUADOR,Homicidios,515,VENTANAS,MASCULINO,-1.4431272597,-79.5059026613
44,ZONA 5,SOLTERO,GUAYAS,2014-04-04T00:00:00,DAULE,2015-12-02T09:00:00,JUAN BAUTISTA AGUIRRE,ECUADOR,Asesinatos,516,DAULE,MASCULINO,-1.8523457853,-80.0552501644
19,ZONA 5,SOLTERO,GUAYAS,2014-04-04T00:00:00,DAULE,2015-12-02T09:00:00,JUAN BAUTISTA AGUIRRE,ECUADOR,Asesinatos,517,DAULE,MASCULINO,-1.8662401283,-80.038812675
36,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-01-21T00:00:00,SANTO_DOMINGO,2015-12-02T23:15:00,PLAN DE VIVIENDA,ECUADOR,Homicidios,518,SANTO DOMINGO OESTE,MASCULINO,-0.2386427493,-79.183021141
62,ZONA 1,CASADO,CARCHI,2014-01-30T00:00:00,TULCAN,2015-12-02T09:00:00,KENNEDY,ECUADOR,Homicidios,519,TULCAN,FEMENINO,0.8100219666,-77.6333269449
26,ZONA 5,SOLTERO,GUAYAS,2014-02-14T00:00:00,NARANJAL,2015-12-02T18:00:00,JAIME ROLDOS,ECUADOR,Asesinatos,520,NARANJAL BALAO,MASCULINO,-1.9576572918,-79.9471022568
34,ZONA 8,SOLTERO,GUAYAS,2014-02-17T00:00:00,GUAYAQUIL,2015-12-02T11:00:00,TRINITARIA SUR,ECUADOR,Asesinatos,521,ESTEROS,MASCULINO,-2.6371099733,-80.3644412685
33,ZONA 5,SOLTERO,LOS_RIOS,2014-03-22T00:00:00,BABA,2015-12-02T17:00:00,BABA,ECUADOR,Asesinatos,522,BABAHOYO,MASCULINO,-1.8036189908,-79.434568904
42,ZONA 9,CASADO,PICHINCHA,2014-03-26T00:00:00,QUITO,2015-12-02T17:45:00,IÑAQUITO,ECUADOR,Homicidios,523,EUGENIO ESPEJO,MASCULINO,-0.1706315237,-78.3539373128
28,ZONA 7,SOLTERO,EL_ORO,2014-03-22T00:00:00,EL_GUABO,2015-12-02T09:30:00,BARBONES,ECUADOR,Asesinatos,524,PASAJE,MASCULINO,-3.3245420197,-79.775489701
19,ZONA 4,SOLTERO,MANABI,2014-01-08T00:00:00,SANTA_ANA,2015-12-02T09:40:00,SANTA ANA,ECUADOR,Asesinatos,525,24 DE MAYO,MASCULINO,-0.7780134767,-80.199450186
34,ZONA 5,CASADO,LOS_RIOS,2014-01-08T00:00:00,VINCES,2015-12-02T20:30:00,VINCES SUR,ECUADOR,Asesinatos,526,VINCES,MASCULINO,-1.5592598051,-79.6691332763
18,ZONA 1,SOLTERO,IMBABURA,2014-02-08T00:00:00,OTAVALO,2015-12-02T02:30:00,EL JORDAN,ECUADOR,Homicidios,527,VALLE DEL AMANECER,MASCULINO,0.30320744,-78.394778661
54,ZONA 9,CASADO,PICHINCHA,2014-03-22T00:00:00,QUITO,2015-12-02T20:30:00,KENNEDY,ECUADOR,Homicidios,528,EUGENIO ESPEJO,FEMENINO,-0.1725891785,-78.3406153871
